VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2016-06-01 08:03:57,2016-06-01 09:19:44,1,17.0,-73.7895812988,40.6469955444,2,N,-73.9861602783,40.747631073,2,52.0,0.0,0.5,0.0,5.54,0.3,58.34
1,2016-06-01 08:03:57,2016-06-01 08:17:43,1,1.3,-73.9908676147,40.7511749268,1,N,-73.9754257202,40.7415084839,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35
2,2016-06-01 08:03:57,2016-06-01 08:19:01,1,1.4,-73.9948577881,40.7399101257,1,N,-73.9799880981,40.7521286011,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56
2,2016-06-01 08:03:57,2016-06-01 08:18:57,1,1.62,-74.0006713867,40.7259407043,1,N,-73.9757080078,40.7170791626,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
2,2016-06-01 08:03:57,2016-06-01 08:05:19,1,0.29,-73.9709320068,40.7518310547,1,N,-73.9755630493,40.7514915466,2,3.0,0.0,0.5,0.0,0.0,0.3,3.8
1,2016-06-01 08:03:58,2016-06-01 08:10:38,1,0.6,-73.9782943726,40.7544364929,1,N,-73.9688873291,40.7546806335,1,6.0,0.0,0.5,1.35,0.0,0.3,8.15
1,2016-06-01 08:03:58,2016-06-01 08:17:53,1,2.3,-73.9868850708,40.7253112793,1,N,-73.9917144775,40.7487411499,2,11.0,0.0,0.5,0.0,0.0,0.3,11.8
1,2016-06-01 08:03:58,2016-06-01 08:24:35,1,3.2,-73.9658355713,40.7586860657,1,N,-73.9969482422,40.7251930237,1,14.5,0.0,0.5,2.0,0.0,0.3,17.3
1,2016-06-01 08:03:58,2016-06-01 08:09:23,1,1.3,-73.9327774048,40.7955741882,1,N,-73.9431304932,40.7854194641,1,6.5,0.0,0.5,1.8,0.0,0.3,9.1
1,2016-06-01 08:03:58,2016-06-01 08:31:02,2,3.0,-73.9940948486,40.7460975647,1,N,-73.9893341064,40.7482376099,1,17.5,0.0,0.5,3.65,0.0,0.3,21.95
2,2016-06-01 08:03:58,2016-06-01 08:19:27,6,1.86,-73.9939880371,40.7515716553,1,N,-73.9681396484,40.7509689331,1,11.5,0.0,0.5,2.46,0.0,0.3,14.76
2,2016-06-01 08:03:58,2016-06-01 08:15:53,6,1.25,-73.9931335449,40.7280006409,1,N,-73.9941482544,40.7412490845,1,9.0,0.0,0.5,1.96,0.0,0.3,11.76
2,2016-06-01 08:03:58,2016-06-01 08:22:55,6,1.74,-73.9710235596,40.7581100464,1,N,-73.9766616821,40.7393989563,1,12.5,0.0,0.5,3.99,0.0,0.3,17.29
2,2016-06-01 08:03:58,2016-06-01 08:11:48,1,0.64,-73.9746246338,40.7568664551,1,N,-73.9786682129,40.7626419067,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
2,2016-06-01 08:03:58,2016-06-01 08:04:52,1,0.23,-73.9823455811,40.7456932068,1,N,-73.9803466797,40.7483711243,1,3.0,0.0,0.5,1.14,0.0,0.3,4.94
1,2016-06-01 08:03:59,2016-06-01 08:11:18,1,0.9,-73.9624176025,40.773475647,1,N,-73.9568252563,40.7832336426,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-01 08:03:59,2016-06-01 08:10:45,1,1.0,-74.0107040405,40.7094306946,1,N,-74.0055618286,40.7069854736,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3
1,2016-06-01 08:03:59,2016-06-01 08:19:48,1,1.9,-73.9944000244,40.7192573547,1,N,-73.9956436157,40.7270202637,2,11.5,0.0,0.5,0.0,0.0,0.3,12.3
2,2016-06-01 08:03:59,2016-06-01 08:09:57,2,1.26,-73.9765777588,40.733581543,1,N,-73.9894866943,40.7341384888,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
2,2016-06-01 08:03:59,2016-06-01 08:11:49,6,0.76,-73.9789505005,40.7451286316,1,N,-73.9863891602,40.7513999939,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76
1,2016-06-01 08:04:00,2016-06-01 08:12:49,1,0.9,-73.9338226318,40.8542518616,1,N,-73.9398574829,40.8412666321,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
1,2016-06-01 08:04:00,2016-06-01 08:22:30,1,10.4,-73.9635467529,40.7549667358,1,N,-73.8611831665,40.7677764893,1,29.5,0.0,0.5,7.15,5.54,0.3,42.99
1,2016-06-01 08:00:54,2016-06-01 08:04:59,1,0.8,-73.9576873779,40.7828903198,1,N,-73.9691238403,40.7852478027,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
2,2016-06-01 08:00:54,2016-06-01 08:08:59,1,1.42,-74.0000610352,40.742931366,1,N,-73.9815673828,40.7463912964,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-06-01 08:00:54,2016-06-01 08:06:25,5,0.87,-74.0055465698,40.7482681274,1,N,-74.0080413818,40.7401618958,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3
1,2016-06-01 08:00:55,2016-06-01 08:19:27,2,4.1,-73.9250183105,40.7734222412,1,N,-73.9723205566,40.7497215271,1,16.0,0.0,0.5,3.0,0.0,0.3,19.8
1,2016-06-01 08:00:55,2016-06-01 08:50:55,1,5.9,-73.9265289307,40.7656173706,1,N,-73.994430542,40.7502174377,1,31.5,0.0,0.5,3.0,5.54,0.3,40.84
2,2016-06-01 08:00:55,2016-06-01 08:04:32,1,0.62,-73.9781570435,40.7456016541,1,N,-73.9725112915,40.7532691956,1,4.5,0.0,0.5,1.0,0.0,0.3,6.3
2,2016-06-01 08:00:55,2016-06-01 08:07:28,1,1.31,-73.9280776978,40.7697486877,1,N,-73.9422988892,40.7542495728,1,6.5,0.0,0.5,3.0,0.0,0.3,10.3
2,2016-06-01 08:00:55,2016-06-01 08:05:18,1,0.5,-73.9813461304,40.7639846802,1,N,-73.9861526489,40.7571334839,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8
1,2016-06-01 08:00:56,2016-06-01 08:08:22,3,1.3,-73.9622879028,40.7672538757,1,N,-73.9493484497,40.7813720703,1,7.0,0.0,0.5,1.5,0.0,0.3,9.3
1,2016-06-01 08:00:56,2016-06-01 08:28:34,1,7.3,-73.9850311279,40.687046051,1,N,-73.9757156372,40.7550544739,1,24.5,0.0,0.5,6.5,0.0,0.3,31.8
2,2016-06-01 08:00:56,2016-06-01 08:12:13,5,1.69,-73.9785919189,40.7776107788,1,N,-73.9696273804,40.762298584,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-06-01 08:00:56,2016-06-01 08:20:17,2,2.31,-73.9937515259,40.7415885925,1,N,-73.9712677002,40.7652893066,1,13.5,0.0,0.5,3.58,0.0,0.3,17.88
1,2016-06-01 08:00:57,2016-06-01 08:04:28,1,0.9,-74.0102081299,40.711681366,1,N,-74.0047683716,40.7240524292,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
1,2016-06-01 08:00:57,2016-06-01 08:05:42,1,0.6,-73.9536437988,40.7672424316,1,N,-73.961151123,40.7651176453,1,5.0,0.0,0.5,1.15,0.0,0.3,6.95
2,2016-06-01 08:00:57,2016-06-01 08:12:59,3,1.64,-73.9755783081,40.7513885498,1,N,-73.9743804932,40.7367897034,1,9.5,0.0,0.5,2.06,0.0,0.3,12.36
2,2016-06-01 08:00:57,2016-06-01 08:23:42,1,3.93,-73.9505615234,40.7749481201,1,N,-73.9818267822,40.74010849,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8
1,2016-06-01 08:00:58,2016-06-01 08:10:34,1,1.6,-73.9919281006,40.7598342896,1,N,-73.9743804932,40.75989151,1,8.0,0.0,0.5,2.2,0.0,0.3,11.0
1,2016-06-01 08:00:58,2016-06-01 08:15:25,1,1.5,-73.9907913208,40.7577133179,1,N,-73.971534729,40.7634468079,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55
1,2016-06-01 08:00:58,2016-06-01 08:04:37,1,0.4,-73.9710540771,40.761806488,1,N,-73.9752426147,40.7559394836,1,4.5,0.0,0.5,1.06,0.0,0.3,6.36
1,2016-06-01 08:00:58,2016-06-01 08:07:37,1,0.4,-73.9541015625,40.7787704468,1,N,-73.9574508667,40.7826042175,1,6.0,0.0,0.5,1.7,0.0,0.3,8.5
2,2016-06-01 08:00:58,2016-06-01 08:34:48,6,5.29,-73.9944458008,40.6899909973,1,N,-74.0068817139,40.7512969971,1,24.5,0.0,0.5,3.0,0.0,0.3,28.3
2,2016-06-01 08:00:58,2016-06-01 08:20:54,1,8.17,-73.9472885132,40.7756309509,1,N,-74.0131835938,40.7127952576,1,25.5,0.0,0.5,2.0,0.0,0.3,28.3
2,2016-06-01 08:00:58,2016-06-01 08:21:57,1,3.54,-73.9782333374,40.7521286011,1,N,-74.0103302002,40.7201690674,1,16.0,0.0,0.5,2.0,0.0,0.3,18.8
2,2016-06-01 08:00:58,2016-06-01 08:10:52,1,0.91,-73.9872436523,40.7453689575,1,N,-73.989402771,40.7544403076,1,7.5,0.0,0.5,1.66,0.0,0.3,9.96
2,2016-06-01 08:00:58,2016-06-01 08:11:14,1,0.9,-74.0019073486,40.7508087158,1,N,-73.9886932373,40.7487411499,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56
2,2016-06-01 08:00:58,2016-06-01 08:16:45,1,3.07,-73.9916534424,40.7450408936,1,N,-74.0138397217,40.7143707275,2,13.5,0.0,0.5,0.0,0.0,0.3,14.3
1,2016-06-01 08:00:59,2016-06-01 08:07:30,1,0.7,-73.9646759033,40.7731895447,1,N,-73.9580841064,40.7820129395,1,6.0,0.0,0.5,1.0,0.0,0.3,7.8
1,2016-06-01 08:00:59,2016-06-01 08:38:11,1,21.6,-73.9789505005,40.752910614,2,N,-73.7835540771,40.6485443115,1,52.0,0.0,0.5,3.0,8.0,0.3,63.8
2,2016-06-01 08:00:59,2016-06-01 08:25:30,1,3.41,-74.0097808838,40.721408844,1,N,-73.9776382446,40.7553215027,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36
2,2016-06-01 08:00:59,2016-06-01 08:08:44,5,0.69,-73.9657745361,40.7623214722,1,N,-73.9578094482,40.7651748657,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12
2,2016-06-01 08:00:59,2016-06-01 08:20:54,2,2.13,-74.0032958984,40.751411438,1,N,-73.9762649536,40.7517929077,1,13.5,0.0,0.5,2.14,0.0,0.3,16.44
2,2016-06-01 08:00:59,2016-06-01 08:05:58,1,0.88,-73.9812088013,40.7472572327,1,N,-73.9901428223,40.7380256653,1,5.5,0.0,0.5,0.0,0.0,0.3,6.3
